  Downloaded CSV file from A DataCurrent Website |3833,
8/28/2017 12:20,0.878
8/28/2017 12:25,0.878
8/28/2017 12:30,0.879
8/28/2017 12:35,0.877
8/28/2017 12:40,0.859
8/28/2017 12:45,0.878
8/28/2017 12:50,0.871
8/28/2017 12:55,0.871
8/28/2017 13:00,0.863
8/28/2017 13:05,0.85
8/28/2017 13:10,0.847
8/28/2017 13:15,0.844
8/28/2017 13:20,0.848
8/28/2017 13:25,0.848
8/28/2017 13:30,0.856
8/28/2017 13:35,0.854
8/28/2017 13:40,0.848
8/28/2017 13:45,0.847
8/28/2017 13:50,0.846
8/28/2017 13:55,0.847
8/28/2017 14:00,0.844
8/28/2017 14:05,0.843
8/28/2017 14:10,0.85
8/28/2017 14:15,0.851
8/28/2017 14:20,0.857
8/28/2017 14:25,0.852
8/28/2017 14:30,0.858
8/28/2017 14:35,0.854
8/28/2017 14:40,0.848
8/28/2017 14:45,0.849
8/28/2017 14:50,0.85
8/28/2017 14:55,0.855
8/28/2017 15:00,0.866
8/28/2017 15:05,0.868
8/28/2017 15:10,0.86
8/28/2017 15:15,0.857
8/28/2017 15:20,0.859
8/28/2017 15:25,0.846
8/28/2017 15:30,0.855
8/28/2017 15:35,0.856
8/28/2017 15:40,0.854
8/28/2017 15:45,0.854
8/28/2017 15:50,0.856
8/28/2017 15:55,0.871
8/28/2017 16:00,0.864
8/28/2017 16:05,0.861
8/28/2017 16:10,0.861
8/28/2017 16:15,0.832
8/28/2017 16:20,0.842
8/28/2017 16:25,0.862
8/28/2017 16:30,0.863
8/28/2017 16:35,0.867
8/28/2017 16:40,0.88
8/28/2017 16:45,0.888
8/28/2017 16:50,0.872
8/28/2017 16:55,0.871
8/28/2017 17:00,0.876
8/28/2017 17:05,0.878
8/28/2017 17:10,0.868
8/28/2017 17:15,0.869
8/28/2017 17:20,0.878
8/28/2017 17:25,0.885
8/28/2017 17:30,0.888
8/28/2017 17:35,0.882
8/28/2017 17:40,0.882
8/28/2017 17:45,0.887
8/28/2017 17:50,0.897
8/28/2017 17:55,0.894
8/28/2017 18:00,0.884
8/28/2017 18:05,0.886
8/28/2017 18:10,0.884
8/28/2017 18:15,0.887
8/28/2017 18:20,0.892
8/28/2017 18:25,0.895
8/28/2017 18:30,0.889
8/28/2017 18:35,0.888
8/28/2017 18:40,0.888
8/28/2017 18:45,0.887
8/28/2017 18:50,0.882
8/28/2017 18:55,0.882
8/28/2017 19:00,0.88
8/28/2017 19:05,0.881
8/28/2017 19:10,0.878
8/28/2017 19:15,0.885
8/28/2017 19:20,0.893
8/28/2017 19:25,0.917
8/28/2017 19:30,0.913
8/28/2017 19:35,0.913
8/28/2017 19:40,0.912
8/28/2017 19:45,0.907
8/28/2017 19:50,0.902
8/28/2017 19:55,0.895
8/28/2017 20:00,0.892
8/28/2017 20:05,0.898
8/28/2017 20:10,0.89
8/28/2017 20:15,0.893
8/28/2017 20:20,0.892
8/28/2017 20:25,0.884
8/28/2017 20:30,0.898
8/28/2017 20:35,0.888
8/28/2017 20:40,0.888
8/28/2017 20:45,0.889
8/28/2017 20:50,0.89
8/28/2017 20:55,0.899
8/28/2017 21:00,0.901
8/28/2017 21:05,0.9
8/28/2017 21:10,0.901
8/28/2017 21:15,0.89
8/28/2017 21:20,0.896
8/28/2017 21:25,0.893
8/28/2017 21:30,0.901
8/28/2017 21:35,0.901
8/28/2017 21:40,0.894
8/28/2017 21:45,0.883
8/28/2017 21:50,0.888
8/28/2017 21:55,0.889
8/28/2017 22:00,0.878
8/28/2017 22:05,0.882
8/28/2017 22:10,0.883
8/28/2017 22:15,0.879
8/28/2017 22:20,0.877
8/28/2017 22:25,0.874
8/28/2017 22:30,0.86
8/28/2017 22:35,0.863
8/28/2017 22:40,0.861
8/28/2017 22:45,0.853
8/28/2017 22:50,0.846
8/28/2017 22:55,0.846
8/28/2017 23:00,0.855
8/28/2017 23:05,0.843
8/28/2017 23:10,0.843
8/28/2017 23:15,0.843
8/28/2017 23:20,0.843
8/28/2017 23:25,0.84
8/28/2017 23:30,0.82
8/28/2017 23:35,0.836
8/28/2017 23:40,0.837
8/28/2017 23:45,0.835
8/28/2017 23:50,0.821
8/28/2017 23:55,0.81
8/29/2017 0:00,0.818
8/29/2017 0:05,0.829
8/29/2017 0:10,0.826
8/29/2017 0:15,0.814
8/29/2017 0:20,0.813
8/29/2017 0:25,0.826
8/29/2017 0:30,0.826
8/29/2017 0:35,0.815
8/29/2017 0:40,0.768
8/29/2017 0:45,0.741
8/29/2017 0:50,0.802
8/29/2017 0:55,0.793
8/29/2017 1:00,0.794
8/29/2017 1:05,0.733
8/29/2017 1:10,0.737
8/29/2017 1:15,0.709
8/29/2017 1:20,0.705
8/29/2017 1:25,0.715
8/29/2017 1:30,0.714
8/29/2017 1:35,0.697
8/29/2017 1:40,0.705
8/29/2017 1:45,0.699
8/29/2017 1:50,0.693
8/29/2017 1:55,0.692
8/29/2017 2:00,0.689
8/29/2017 2:05,0.689
8/29/2017 2:10,0.686
8/29/2017 2:15,0.689
8/29/2017 2:20,0.688
8/29/2017 2:25,0.693
8/29/2017 2:30,0.696
8/29/2017 2:35,0.695
8/29/2017 2:40,0.639
8/29/2017 2:45,0.657
8/29/2017 2:50,0.665
8/29/2017 2:55,0.677
8/29/2017 3:00,0.675
8/29/2017 3:05,0.677
8/29/2017 3:10,0.688
8/29/2017 3:15,0.683
8/29/2017 3:20,0.681
8/29/2017 3:25,0.675
8/29/2017 3:30,0.673
8/29/2017 3:35,0.672
8/29/2017 3:40,0.673
8/29/2017 3:45,0.668
8/29/2017 3:50,0.665
8/29/2017 3:55,0.663
8/29/2017 4:00,0.666
8/29/2017 4:05,0.665
8/29/2017 4:10,0.668
8/29/2017 4:15,0.665
8/29/2017 4:20,0.657
8/29/2017 4:25,0.661
8/29/2017 4:30,0.674
8/29/2017 4:35,0.673
8/29/2017 4:40,0.695
8/29/2017 4:45,0.69
8/29/2017 4:50,0.693
8/29/2017 4:55,0.722
8/29/2017 5:00,0.721
8/29/2017 5:05,0.722
8/29/2017 5:10,0.767
8/29/2017 5:15,0.72
8/29/2017 5:20,0.811
8/29/2017 5:25,0.834
8/29/2017 5:30,0.838
8/29/2017 5:35,0.843
8/29/2017 5:40,0.84
8/29/2017 5:45,0.849
8/29/2017 5:50,0.824
8/29/2017 5:55,0.837
8/29/2017 6:00,0.859
8/29/2017 6:05,0.86
8/29/2017 6:10,0.877
8/29/2017 6:15,0.879
8/29/2017 6:20,0.904
8/29/2017 6:25,0.901
8/29/2017 6:30,0.894
8/29/2017 6:35,0.898
8/29/2017 6:40,0.892
8/29/2017 6:45,0.879
8/29/2017 6:50,0.88
8/29/2017 6:55,0.881
8/29/2017 7:00,0.881
8/29/2017 7:05,0.88
8/29/2017 7:10,0.901
8/29/2017 7:15,0.917
8/29/2017 7:20,0.903
8/29/2017 7:25,0.896
8/29/2017 7:30,0.895
8/29/2017 7:35,0.897
8/29/2017 7:40,0.9
8/29/2017 7:45,0.902
8/29/2017 7:50,0.895
8/29/2017 7:55,0.901
8/29/2017 8:00,0.899
8/29/2017 8:05,0.896
8/29/2017 8:10,0.897
8/29/2017 8:15,0.903
8/29/2017 8:20,0.893
8/29/2017 8:25,0.905
8/29/2017 8:30,0.909
8/29/2017 8:35,0.896
8/29/2017 8:40,0.899
8/29/2017 8:45,0.901
8/29/2017 8:50,0.901
8/29/2017 8:55,0.903
8/29/2017 9:00,0.895
8/29/2017 9:05,0.899
8/29/2017 9:10,0.874
8/29/2017 9:15,0.873
8/29/2017 9:20,0.875
8/29/2017 9:25,0.884
8/29/2017 9:30,0.899
8/29/2017 9:35,0.895
8/29/2017 9:40,0.895
8/29/2017 9:45,0.895
8/29/2017 9:50,0.889
8/29/2017 9:55,0.893
8/29/2017 10:00,0.899
8/29/2017 10:05,0.896
8/29/2017 10:10,0.89
8/29/2017 10:15,0.891
8/29/2017 10:20,0.908
8/29/2017 10:25,0.904
8/29/2017 10:30,0.897
8/29/2017 10:35,0.894
8/29/2017 10:40,0.895
8/29/2017 10:45,0.893
8/29/2017 10:50,0.893
8/29/2017 10:55,0.886
8/29/2017 11:00,0.899
8/29/2017 11:05,0.892
8/29/2017 11:10,0.886
8/29/2017 11:15,0.888
8/29/2017 11:20,0.881
8/29/2017 11:25,0.859
8/29/2017 11:30,0.858
8/29/2017 11:35,0.862
8/29/2017 11:40,0.87
8/29/2017 11:45,0.871
8/29/2017 11:50,0.861
8/29/2017 11:55,0.859
8/29/2017 12:00,0.838
8/29/2017 12:05,0.871
8/29/2017 12:10,0.872
8/29/2017 12:15,0.868
8/29/2017 12:20,0.865
8/29/2017 12:25,0.883
8/29/2017 12:30,0.885
8/29/2017 12:35,0.88
8/29/2017 12:40,0.878
8/29/2017 12:45,0.89
8/29/2017 12:50,0.871
8/29/2017 12:55,0.867
8/29/2017 13:00,0.856
8/29/2017 13:05,0.857
8/29/2017 13:10,0.854
8/29/2017 13:15,0.854
8/29/2017 13:20,0.856
8/29/2017 13:25,0.859
8/29/2017 13:30,0.858
8/29/2017 13:35,0.859
8/29/2017 13:40,0.855
8/29/2017 13:45,0.856
8/29/2017 13:50,0.855
8/29/2017 13:55,0.854
8/29/2017 14:00,0.856
8/29/2017 14:05,0.888
8/29/2017 14:10,0.888
8/29/2017 14:15,0.866
8/29/2017 14:20,0.831
8/29/2017 14:25,0.831
8/29/2017 14:30,0.831
8/29/2017 14:35,0.846
8/29/2017 14:40,0.849
8/29/2017 14:45,0.847
8/29/2017 14:50,0.842
8/29/2017 14:55,0.85
8/29/2017 15:00,0.85
8/29/2017 15:05,0.848
8/29/2017 15:10,0.855
8/29/2017 15:15,0.851
8/29/2017 15:20,0.862
8/29/2017 15:25,0.859
8/29/2017 15:30,0.861
8/29/2017 15:35,0.859
8/29/2017 15:40,0.861
8/29/2017 15:45,0.864
8/29/2017 15:50,0.862
8/29/2017 15:55,0.862
8/29/2017 16:00,0.865
8/29/2017 16:05,0.864
8/29/2017 16:10,0.864
8/29/2017 16:15,0.867
8/29/2017 16:20,0.867
8/29/2017 16:25,0.82
8/29/2017 16:30,0.821
8/29/2017 16:35,0.847
8/29/2017 16:40,0.87
8/29/2017 16:45,0.875
8/29/2017 16:50,0.88
8/29/2017 16:55,0.882
8/29/2017 17:00,0.879
8/29/2017 17:05,0.88
8/29/2017 17:10,0.868
8/29/2017 17:15,0.874
8/29/2017 17:20,0.869
8/29/2017 17:25,0.872
8/29/2017 17:30,0.872
8/29/2017 17:35,0.89
8/29/2017 17:40,0.89
8/29/2017 17:45,0.887
8/29/2017 17:50,0.886
8/29/2017 17:55,0.887
8/29/2017 18:00,0.883
8/29/2017 18:05,0.882
8/29/2017 18:10,0.885
8/29/2017 18:15,0.889
8/29/2017 18:20,0.89
8/29/2017 18:25,0.867
8/29/2017 18:30,0.869
8/29/2017 18:35,0.88
8/29/2017 18:40,0.878
8/29/2017 18:45,0.876
8/29/2017 18:50,0.875
8/29/2017 18:55,0.884
8/29/2017 19:00,0.884
8/29/2017 19:05,0.885
8/29/2017 19:10,0.878
8/29/2017 19:15,0.892
8/29/2017 19:20,0.896
8/29/2017 19:25,0.889
8/29/2017 19:30,0.885
8/29/2017 19:35,0.887
8/29/2017 19:40,0.887
8/29/2017 19:45,0.889
8/29/2017 19:50,0.884
8/29/2017 19:55,0.89
8/29/2017 20:00,0.888
8/29/2017 20:05,0.885
8/29/2017 20:10,0.881
8/29/2017 20:15,0.884
8/29/2017 20:20,0.893
8/29/2017 20:25,0.889
8/29/2017 20:30,0.886
8/29/2017 20:35,0.857
8/29/2017 20:40,0.879
8/29/2017 20:45,0.88
8/29/2017 20:50,0.883
8/29/2017 20:55,0.891
8/29/2017 21:00,0.904
8/29/2017 21:05,0.901
8/29/2017 21:10,0.901
8/29/2017 21:15,0.904
8/29/2017 21:20,0.905
8/29/2017 21:25,0.902
8/29/2017 21:30,0.899
8/29/2017 21:35,0.886
8/29/2017 21:40,0.886
8/29/2017 21:45,0.893
8/29/2017 21:50,0.894
8/29/2017 21:55,0.899
8/29/2017 22:00,0.895
8/29/2017 22:05,0.891
8/29/2017 22:10,0.887
8/29/2017 22:15,0.886
8/29/2017 22:20,0.888
8/29/2017 22:25,0.887
8/29/2017 22:30,0.878
8/29/2017 22:35,0.872
8/29/2017 22:40,0.858
8/29/2017 22:45,0.839
8/29/2017 22:50,0.84
8/29/2017 22:55,0.851
8/29/2017 23:00,0.855
8/29/2017 23:05,0.847
8/29/2017 23:10,0.842
8/29/2017 23:15,0.842
8/29/2017 23:20,0.846
8/29/2017 23:25,0.84
8/29/2017 23:30,0.834
8/29/2017 23:35,0.834
8/29/2017 23:40,0.83
8/29/2017 23:45,0.805
8/29/2017 23:50,0.814
8/29/2017 23:55,0.81
8/30/2017 0:00,0.821
8/30/2017 0:05,0.811
8/30/2017 0:10,0.832
8/30/2017 0:15,0.83
8/30/2017 0:20,0.81
8/30/2017 0:25,0.795
8/30/2017 0:30,0.808
8/30/2017 0:35,0.818
8/30/2017 0:40,0.732
8/30/2017 0:45,0.724
8/30/2017 0:50,0.688
8/30/2017 0:55,0.694
8/30/2017 1:00,0.71
8/30/2017 1:05,0.798
8/30/2017 1:10,0.805
8/30/2017 1:15,0.812
8/30/2017 1:20,0.752
8/30/2017 1:25,0.782
8/30/2017 1:30,0.792
8/30/2017 1:35,0.701
8/30/2017 1:40,0.685
8/30/2017 1:45,0.679
8/30/2017 1:50,0.681
8/30/2017 1:55,0.685
8/30/2017 2:00,0.686
8/30/2017 2:05,0.67
8/30/2017 2:10,0.663
8/30/2017 2:15,0.663
8/30/2017 2:20,0.677
8/30/2017 2:25,0.668
8/30/2017 2:30,0.67
8/30/2017 2:35,0.673
8/30/2017 2:40,0.673
8/30/2017 2:45,0.664
8/30/2017 2:50,0.665
8/30/2017 2:55,0.659
8/30/2017 3:00,0.657
8/30/2017 3:05,0.658
8/30/2017 3:10,0.649
8/30/2017 3:15,0.659
8/30/2017 3:20,0.657
8/30/2017 3:25,0.648
8/30/2017 3:30,0.646
8/30/2017 3:35,0.644
8/30/2017 3:40,0.655
8/30/2017 3:45,0.653
8/30/2017 3:50,0.643
8/30/2017 3:55,0.645
8/30/2017 4:00,0.659
8/30/2017 4:05,0.65
8/30/2017 4:10,0.662
8/30/2017 4:15,0.66
8/30/2017 4:20,0.675
8/30/2017 4:25,0.678
8/30/2017 4:30,0.675
8/30/2017 4:35,0.677
8/30/2017 4:40,0.677
8/30/2017 4:45,0.716
8/30/2017 4:50,0.697
8/30/2017 4:55,0.696
8/30/2017 5:00,0.693
8/30/2017 5:05,0.691
8/30/2017 5:10,0.679
8/30/2017 5:15,0.677
8/30/2017 5:20,0.718
8/30/2017 5:25,0.853
8/30/2017 5:30,0.851
8/30/2017 5:35,0.843
8/30/2017 5:40,0.838
8/30/2017 5:45,0.838
8/30/2017 5:50,0.839
8/30/2017 5:55,0.832
8/30/2017 6:00,0.838
8/30/2017 6:05,0.843
8/30/2017 6:10,0.857
8/30/2017 6:15,0.873
8/30/2017 6:20,0.873
8/30/2017 6:25,0.873
8/30/2017 6:30,0.889
8/30/2017 6:35,0.89
8/30/2017 6:40,0.89
8/30/2017 6:45,0.89
8/30/2017 6:50,0.885
8/30/2017 6:55,0.885
8/30/2017 7:00,0.884
8/30/2017 7:05,0.891
8/30/2017 7:10,0.897
8/30/2017 7:15,0.885
8/30/2017 7:20,0.89
8/30/2017 7:25,0.891
8/30/2017 7:30,0.901
8/30/2017 7:35,0.899
8/30/2017 7:40,0.878
8/30/2017 7:45,0.882
8/30/2017 7:50,0.887
8/30/2017 7:55,0.904
8/30/2017 8:00,0.904
8/30/2017 8:05,0.898
8/30/2017 8:10,0.898
8/30/2017 8:15,0.898
8/30/2017 8:20,0.897
8/30/2017 8:25,0.897
8/30/2017 8:30,0.891
8/30/2017 8:35,0.884
8/30/2017 8:40,0.89
8/30/2017 8:45,0.89
8/30/2017 8:50,0.891
8/30/2017 8:55,0.892
8/30/2017 9:00,0.89
8/30/2017 9:05,0.895
8/30/2017 9:10,0.897
8/30/2017 9:15,0.894
8/30/2017 9:20,0.897
8/30/2017 9:25,0.896
8/30/2017 9:30,0.898
8/30/2017 9:35,0.901
8/30/2017 9:40,0.892
8/30/2017 9:45,0.877
8/30/2017 9:50,0.886
8/30/2017 9:55,0.874
8/30/2017 10:00,0.872
8/30/2017 10:05,0.862
8/30/2017 10:10,0.847
8/30/2017 10:15,0.877
8/30/2017 10:20,0.876
8/30/2017 10:25,0.868
8/30/2017 10:30,0.871
8/30/2017 10:35,0.877
8/30/2017 10:40,0.891
8/30/2017 10:45,0.88
8/30/2017 10:50,0.875
8/30/2017 10:55,0.876
8/30/2017 11:00,0.863
8/30/2017 11:05,0.86
8/30/2017 11:10,0.858
8/30/2017 11:15,0.861
8/30/2017 11:20,0.862
8/30/2017 11:25,0.871
8/30/2017 11:30,0.875
8/30/2017 11:35,0.876
8/30/2017 11:40,0.87
8/30/2017 11:45,0.87
8/30/2017 11:50,0.88
8/30/2017 11:55,0.879
8/30/2017 12:00,0.871
8/30/2017 12:05,0.877
8/30/2017 12:10,0.868
8/30/2017 12:15,0.861
8/30/2017 12:20,0.854
8/30/2017 12:25,0.86
8/30/2017 12:30,0.855
8/30/2017 12:35,0.854
8/30/2017 12:40,0.856
8/30/2017 12:45,0.856
8/30/2017 12:50,0.852
8/30/2017 12:55,0.842
8/30/2017 13:00,0.843
8/30/2017 13:05,0.844
8/30/2017 13:10,0.855
8/30/2017 13:15,0.858
8/30/2017 13:20,0.858
8/30/2017 13:25,0.859
8/30/2017 13:30,0.858
8/30/2017 13:35,0.855
8/30/2017 13:40,0.847
8/30/2017 13:45,0.859
8/30/2017 13:50,0.86
8/30/2017 13:55,0.862
8/30/2017 14:00,0.854
8/30/2017 14:05,0.854
8/30/2017 14:10,0.847
8/30/2017 14:15,0.847
8/30/2017 14:20,0.855
8/30/2017 14:25,0.856
8/30/2017 14:30,0.846
8/30/2017 14:35,0.851
8/30/2017 14:40,0.854
8/30/2017 14:45,0.854
8/30/2017 14:50,0.844
8/30/2017 14:55,0.844
8/30/2017 15:00,0.848
8/30/2017 15:05,0.856
8/30/2017 15:10,0.857
8/30/2017 15:15,0.85
8/30/2017 15:20,0.85
8/30/2017 15:25,0.837
8/30/2017 15:30,0.847
8/30/2017 15:35,0.853
8/30/2017 15:40,0.858
8/30/2017 15:45,0.86
8/30/2017 15:50,0.86
8/30/2017 15:55,0.861
8/30/2017 16:00,0.86
8/30/2017 16:05,0.852
8/30/2017 16:10,0.854
8/30/2017 16:15,0.855
8/30/2017 16:20,0.853
8/30/2017 16:25,0.859
8/30/2017 16:30,0.867
8/30/2017 16:35,0.87
8/30/2017 16:40,0.87
8/30/2017 16:45,0.866
8/30/2017 16:50,0.863
8/30/2017 16:55,0.869
8/30/2017 17:00,0.866
8/30/2017 17:05,0.874
8/30/2017 17:10,0.882
8/30/2017 17:15,0.881
8/30/2017 17:20,0.877
8/30/2017 17:25,0.864
8/30/2017 17:30,0.864
8/30/2017 17:35,0.868
8/30/2017 17:40,0.868
8/30/2017 17:45,0.875
8/30/2017 17:50,0.882
8/30/2017 17:55,0.879
8/30/2017 18:00,0.891
8/30/2017 18:05,0.889
8/30/2017 18:10,0.88
8/30/2017 18:15,0.882
8/30/2017 18:20,0.879
8/30/2017 18:25,0.876
8/30/2017 18:30,0.88
8/30/2017 18:35,0.881
8/30/2017 18:40,0.862
8/30/2017 18:45,0.883
8/30/2017 18:50,0.885
8/30/2017 18:55,0.889
8/30/2017 19:00,0.891
8/30/2017 19:05,0.891
8/30/2017 19:10,0.897
8/30/2017 19:15,0.896
8/30/2017 19:20,0.9
8/30/2017 19:25,0.894
8/30/2017 19:30,0.888
8/30/2017 19:35,0.902
8/30/2017 19:40,0.899
8/30/2017 19:45,0.898
8/30/2017 19:50,0.891
8/30/2017 19:55,0.89
8/30/2017 20:00,0.916
8/30/2017 20:05,0.895
8/30/2017 20:10,0.893
8/30/2017 20:15,0.894
8/30/2017 20:20,0.898
8/30/2017 20:25,0.884
8/30/2017 20:30,0.882
8/30/2017 20:35,0.881
8/30/2017 20:40,0.877
8/30/2017 20:45,0.89
8/30/2017 20:50,0.893
8/30/2017 20:55,0.882
8/30/2017 21:00,0.882
8/30/2017 21:05,0.881
8/30/2017 21:10,0.878
8/30/2017 21:15,0.887
8/30/2017 21:20,0.889
8/30/2017 21:25,0.895
8/30/2017 21:30,0.897
8/30/2017 21:35,0.902
8/30/2017 21:40,0.897
8/30/2017 21:45,0.899
8/30/2017 21:50,0.895
8/30/2017 21:55,0.862
8/30/2017 22:00,0.865
8/30/2017 22:05,0.866
8/30/2017 22:10,0.872
8/30/2017 22:15,0.87
8/30/2017 22:20,0.87
8/30/2017 22:25,0.888
8/30/2017 22:30,0.895
8/30/2017 22:35,0.88
8/30/2017 22:40,0.88
8/30/2017 22:45,0.878
8/30/2017 22:50,0.848
8/30/2017 22:55,0.848
8/30/2017 23:00,0.846
8/30/2017 23:05,0.854
8/30/2017 23:10,0.832
8/30/2017 23:15,0.832
8/30/2017 23:20,0.835
8/30/2017 23:25,0.84
8/30/2017 23:30,0.832
8/30/2017 23:35,0.828
8/30/2017 23:40,0.828
8/30/2017 23:45,0.833
8/30/2017 23:50,0.833
8/30/2017 23:55,0.824
8/31/2017 0:00,0.822
8/31/2017 0:05,0.82
8/31/2017 0:10,0.817
8/31/2017 0:15,0.711
8/31/2017 0:20,0.708
8/31/2017 0:25,0.718
8/31/2017 0:30,0.727
8/31/2017 0:35,0.705
8/31/2017 0:40,0.687
8/31/2017 0:45,0.689
8/31/2017 0:50,0.681
8/31/2017 0:55,0.686
8/31/2017 1:00,0.68
8/31/2017 1:05,0.679
8/31/2017 1:10,0.673
8/31/2017 1:15,0.675
8/31/2017 1:20,0.677
8/31/2017 1:25,0.669
8/31/2017 1:30,0.645
8/31/2017 1:35,0.642
8/31/2017 1:40,0.654
8/31/2017 1:45,0.67
8/31/2017 1:50,0.67
8/31/2017 1:55,0.672
8/31/2017 2:00,0.672
8/31/2017 2:05,0.691
8/31/2017 2:10,0.693
8/31/2017 2:15,0.69
8/31/2017 2:20,0.662
8/31/2017 2:25,0.673
8/31/2017 2:30,0.672
8/31/2017 2:35,0.672
8/31/2017 2:40,0.68
8/31/2017 2:45,0.679
8/31/2017 2:50,0.682
8/31/2017 2:55,0.677
8/31/2017 3:00,0.677
8/31/2017 3:05,0.676
8/31/2017 3:10,0.677
8/31/2017 3:15,0.679
8/31/2017 3:20,0.679
8/31/2017 3:25,0.669
8/31/2017 3:30,0.67
8/31/2017 3:35,0.669
8/31/2017 3:40,0.669
8/31/2017 3:45,0.658
8/31/2017 3:50,0.664
8/31/2017 3:55,0.63
8/31/2017 4:00,0.647
8/31/2017 4:05,0.649
8/31/2017 4:10,0.629
8/31/2017 4:15,0.641
8/31/2017 4:20,0.65
8/31/2017 4:25,0.658
8/31/2017 4:30,0.663
8/31/2017 4:35,0.681
8/31/2017 4:40,0.667
8/31/2017 4:45,0.66
8/31/2017 4:50,0.696
8/31/2017 4:55,0.699
8/31/2017 5:00,0.695
8/31/2017 5:05,0.681
8/31/2017 5:10,0.692
8/31/2017 5:15,0.819
8/31/2017 5:20,0.814
8/31/2017 5:25,0.822
8/31/2017 5:30,0.803
8/31/2017 5:35,0.818
8/31/2017 5:40,0.823
8/31/2017 5:45,0.825
8/31/2017 5:50,0.827
8/31/2017 5:55,0.84
8/31/2017 6:00,0.847
8/31/2017 6:05,0.863
8/31/2017 6:10,0.863
8/31/2017 6:15,0.889
8/31/2017 6:20,0.897
8/31/2017 6:25,0.898
8/31/2017 6:30,0.897
8/31/2017 6:35,0.897
8/31/2017 6:40,0.898
8/31/2017 6:45,0.898
8/31/2017 6:50,0.874
8/31/2017 6:55,0.875
8/31/2017 7:00,0.877
8/31/2017 7:05,0.885
8/31/2017 7:10,0.887
8/31/2017 7:15,0.885
8/31/2017 7:20,0.888
8/31/2017 7:25,0.901
8/31/2017 7:30,0.893
8/31/2017 7:35,0.901
8/31/2017 7:40,0.905
8/31/2017 7:45,0.9
8/31/2017 7:50,0.897
8/31/2017 7:55,0.876
8/31/2017 8:00,0.878
8/31/2017 8:05,0.898
8/31/2017 8:10,0.894
8/31/2017 8:15,0.889
8/31/2017 8:20,0.889
8/31/2017 8:25,0.898
8/31/2017 8:30,0.899
8/31/2017 8:35,0.899
8/31/2017 8:40,0.899
8/31/2017 8:45,0.894
8/31/2017 8:50,0.892
8/31/2017 8:55,0.886
8/31/2017 9:00,0.873
8/31/2017 9:05,0.873
8/31/2017 9:10,0.871
8/31/2017 9:15,0.878
8/31/2017 9:20,0.879
8/31/2017 9:25,0.881
8/31/2017 9:30,0.885
8/31/2017 9:35,0.882
8/31/2017 9:40,0.892
8/31/2017 9:45,0.892
8/31/2017 9:50,0.878
8/31/2017 9:55,0.882
8/31/2017 10:00,0.868
8/31/2017 10:05,0.89
8/31/2017 10:10,0.889
8/31/2017 10:15,0.889
8/31/2017 10:20,0.873
8/31/2017 10:25,0.873
8/31/2017 10:30,0.879
8/31/2017 10:35,0.878
8/31/2017 10:40,0.882
8/31/2017 10:45,0.893
8/31/2017 10:50,0.889
8/31/2017 10:55,0.86
8/31/2017 11:00,0.877
8/31/2017 11:05,0.858
8/31/2017 11:10,0.867
8/31/2017 11:15,0.867
8/31/2017 11:20,0.881
8/31/2017 11:25,0.876
8/31/2017 11:30,0.876
8/31/2017 11:35,0.876
8/31/2017 11:40,0.876
8/31/2017 11:45,0.855
8/31/2017 11:50,0.856
8/31/2017 11:55,0.856
8/31/2017 12:00,0.865
8/31/2017 12:05,0.856
8/31/2017 12:10,0.855
8/31/2017 12:15,0.856
8/31/2017 12:20,0.865
8/31/2017 12:25,0.866
8/31/2017 12:30,0.866
8/31/2017 12:35,0.866
8/31/2017 12:40,0.853
8/31/2017 12:45,0.86
8/31/2017 12:50,0.87
8/31/2017 12:55,0.868
8/31/2017 13:00,0.866
8/31/2017 13:05,0.884
8/31/2017 13:10,0.88
8/31/2017 13:15,0.877
8/31/2017 13:20,0.874
8/31/2017 13:25,0.869
8/31/2017 13:30,0.869
8/31/2017 13:35,0.864
8/31/2017 13:40,0.856
8/31/2017 13:45,0.857
8/31/2017 13:50,0.854
8/31/2017 13:55,0.853
8/31/2017 14:00,0.853
8/31/2017 14:05,0.845
8/31/2017 14:10,0.844
8/31/2017 14:15,0.84
8/31/2017 14:20,0.844
8/31/2017 14:25,0.848
8/31/2017 14:30,0.853
8/31/2017 14:35,0.837
8/31/2017 14:40,0.848
8/31/2017 14:45,0.86
8/31/2017 14:50,0.861
8/31/2017 14:55,0.851
8/31/2017 15:00,0.848
8/31/2017 15:05,0.86
8/31/2017 15:10,0.859
8/31/2017 15:15,0.859
8/31/2017 15:20,0.863
8/31/2017 15:25,0.861
8/31/2017 15:30,0.854
8/31/2017 15:35,0.864
8/31/2017 15:40,0.873
8/31/2017 15:45,0.867
8/31/2017 15:50,0.873
8/31/2017 15:55,0.83
8/31/2017 16:00,0.834
8/31/2017 16:05,0.839
8/31/2017 16:10,0.84
8/31/2017 16:15,0.873
8/31/2017 16:20,0.872
8/31/2017 16:25,0.844
8/31/2017 16:30,0.847
8/31/2017 16:35,0.845
8/31/2017 16:40,0.855
8/31/2017 16:45,0.855
8/31/2017 16:50,0.87
8/31/2017 16:55,0.87
8/31/2017 17:00,0.876
8/31/2017 17:05,0.87
8/31/2017 17:10,0.872
8/31/2017 17:15,0.857
8/31/2017 17:20,0.858
8/31/2017 17:25,0.869
8/31/2017 17:30,0.868
8/31/2017 17:35,0.876
8/31/2017 17:40,0.878
8/31/2017 17:45,0.872
8/31/2017 17:50,0.874
